experiment,fold_label,n_test,test_borda,oracle,cpsat_baseline,accuracy,inner_cv_score,fit_seconds,best_params
BagSVM-MW/log_quantile,2019,89,61.0009285188982,64.36738675198414,58.85832127898245,0.7865168539325843,0.6373553029656924,329.95771861076355,"{""C"": 9.47042181902096, ""gamma"": 0.014170713757663779, ""wpow"": 1.37098331336795, ""max_samples"": 0.972089886653437}"
BagSVM-MW/log_quantile,2020,94,56.79131998190203,62.91335568772955,55.89131998190203,0.8617021276595744,0.6454984651631193,316.736953496933,"{""C"": 68.45570267272907, ""gamma"": 0.028504320627871515, ""wpow"": 1.2374575454421948, ""max_samples"": 0.6071847502459279}"
BagSVM-MW/log_quantile,2021,91,56.076068313856815,66.10147650368233,55.33382015084676,0.8021978021978022,0.6396021754171394,269.8437976837158,"{""C"": 40.32965198984056, ""gamma"": 0.00925166144692229, ""wpow"": 1.6746848329138542, ""max_samples"": 0.7102177578384641}"
BagSVM-MW/log_quantile,2022,92,60.599117635231664,67.44317067624243,57.0531407633051,0.782608695652174,0.6437191901924387,508.4013843536377,"{""C"": 54.23360823110528, ""gamma"": 0.16079111269405882, ""wpow"": 2.167540935437653, ""max_samples"": 0.8945632483393829}"
BagSVM-MW/log_quantile,2023,90,59.37027749123554,67.00652436876254,59.37027749123554,0.8222222222222222,0.637461995678837,398.07422041893005,"{""C"": 9.47042181902096, ""gamma"": 0.02220085106531086, ""wpow"": 1.6359239703665773, ""max_samples"": 0.9575710416393786}"
BagSVM-MW/log_quantile,2024,84,55.483029055863355,63.661677013140334,52.49840388449124,0.7619047619047619,0.6372571012437682,371.96806836128235,"{""C"": 68.48353799910191, ""gamma"": 0.04439592100036457, ""wpow"": 2.2564506884223707, ""max_samples"": 0.9450804456253588}"
BagSVM-MW/log_quantile,2025,77,44.9600906037912,57.33374672341028,43.865725701068335,0.7142857142857143,0.6441467530576661,404.02575492858887,"{""C"": 11.70190221018284, ""gamma"": 0.029766887504681774, ""wpow"": 1.7173018557667632, ""max_samples"": 0.9695274180325996}"
BagSVM-MW/log_power,2011,100,61.77081119260316,66.16057728753033,60.63946083959932,0.83,0.6405502543606773,353.3840882778168,"{""C"": 97.65062739224496, ""gamma"": 0.048990698840603114, ""wpow"": 1.1960963624292003, ""max_samples"": 0.862508726102394}"
BagSVM-MW/log_power,2012,100,57.761773256945936,66.76423019743656,57.761773256945936,0.82,0.6431514147478096,492.9388997554779,"{""C"": 3.809749287512403, ""gamma"": 0.428642406565944, ""wpow"": 0.9390502402832762, ""max_samples"": 0.9785196172704937}"
BagSVM-MW/log_power,2013,96,60.30123513658117,67.73596946331787,53.65464800803111,0.7395833333333334,0.639199448735029,333.64018869400024,"{""C"": 92.63004695355541, ""gamma"": 0.024815616657404494, ""wpow"": 1.3539213683564626, ""max_samples"": 0.8873425218553606}"
